sample_path|masked_WER|masked_num_wrong_words|total_masked_num_words|true_trans|masked_trans|masked_plcmos|masked_OVRL_raw|masked_SIG_raw|masked_BAK_raw|masked_OVRL|masked_SIG|masked_BAK|masked_P808_MOS|target_OVRL_raw_bigvgan|target_OVRL_raw_hifi_gan|target_SIG_raw_bigvgan|target_SIG_raw_hifi_gan|target_BAK_raw_bigvgan|target_BAK_raw_hifi_gan|target_OVRL_bigvgan|target_OVRL_hifi_gan|target_SIG_bigvgan|target_SIG_hifi_gan|target_BAK_bigvgan|target_BAK_hifi_gan|target_P808_MOS_bigvgan|target_P808_MOS_hifi_gan|OVRL_raw_bigvgan|OVRL_raw_hifi_gan|SIG_raw_bigvgan|SIG_raw_hifi_gan|BAK_raw_bigvgan|BAK_raw_hifi_gan|OVRL_bigvgan|OVRL_hifi_gan|SIG_bigvgan|SIG_hifi_gan|BAK_bigvgan|BAK_hifi_gan|P808_MOS_bigvgan|P808_MOS_hifi_gan|plcmos_target_init_bigvgan|plcmos_target_init_hifi_gan|LSD_init_bigvgan|LSD_init_hifi_gan|STOI_init_bigvgan|STOI_init_hifi_gan|PESQ_init_bigvgan|PESQ_init_hifi_gan|WER_bigvgan|WER_hifi_gan|trans_bigvgan|trans_hifi_gan|num_wrong_words_bigvgan|num_wrong_words_hifi_gan|total_num_words_bigvgan|total_num_words_hifi_gan|plcmos_pred_bigvgan|plcmos_pred_hifi_gan|LSD_bigvgan|LSD_hifi_gan|STOI_bigvgan|STOI_hifi_gan|PESQ_bigvgan|PESQ_hifi_gan
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1809|3.7037|1|27|this distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory|this distinction is vital to the understanding of memory but it is not so easy to figure out in practice as it is to draw in theory|3.3262|3.7726|3.909|4.4686|3.2912|3.4944|4.1654|3.6668|4.0327|3.9534|4.2531|4.1439|4.4084|4.4509|3.444|3.3984|3.6786|3.6223|4.1389|4.1577|4.1376|4.1071|4.091|3.8861|4.2716|4.1326|4.4885|4.3346|3.4769|3.359|3.688|3.6163|4.174|4.1051|3.9646|4.0538|4.256|4.397|5.475|5.527|0.722|0.748|1.485|1.406|3.704|3.704|this distinction is vital to the understanding of memory but it is not so easy to work out in practice as it is to draw in theory|this distinction is vital to the understanding of memory but it is not so easy to work out in practice as it is to draw in theory|1|1|27|27|4.152|4.428|1.5|1.58|0.878|0.871|2.128|2.113
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_582|17.6471|3|17|the atmosphere is charged with vapors pervaded with the electricity generated by the evaporation of saline waters|the atmosphere is charged with vapors pervaded with the energy generated by the evaporation of the healing waters|2.6286|3.4149|3.6476|4.123|3.0657|3.3404|3.9996|3.5272|3.8917|3.5445|4.1529|3.85|4.4089|4.0948|3.3619|3.1494|3.6267|3.4606|4.1385|3.9848|3.9903|4.1326|3.4948|3.5066|3.7855|3.7984|4.111|4.0907|3.1175|3.1254|3.423|3.4309|3.993|3.9831|3.9756|4.091|4.147|4.184|6.698|6.758|0.69|0.714|1.333|1.367|5.882|5.882|the atmosphere is charged with vapors pervaded with the electricity generated by the evaporation of healing waters|the atmosphere is charged with vapors pervaded with the electricity generated by the evaporation of healing waters|1|1|17|17|3.947|3.917|1.49|1.528|0.862|0.855|1.872|1.927
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1667|20.0|7|35|1000s of handkerchiefs were waving above these tightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river at the tip of the long peninsula that forms new york city|1000s of handkerchiefs are waving above these compact masses hailing from abraham lincoln until it reaches the waters of the hudson river at the tip of the long peninsula that falls into new york city|3.1622|3.4949|3.8972|3.7992|3.1179|3.4876|3.8165|3.6542|3.6944|3.6119|4.1169|4.0161|3.8408|3.8061|3.2433|3.1898|3.6079|3.5534|3.8408|3.8129|3.9195|3.9592|3.7124|3.7436|4.1247|4.0834|3.9218|4.0092|3.2543|3.2732|3.6121|3.59|3.8884|3.9357|3.8352|3.9341|3.6|3.687|7.021|7.097|0.706|0.721|1.524|1.412|20.0|20.0|1000s of handkerchiefs are waving above these dark packed masses hailed from abraham lincoln until it reaches the waters of the hudson river at the tip of the long peninsula that falls in new york city|1000s of handkerchiefs are waving above these dark packed masses hailed from abraham lincoln until it reaches the waters of the hudson river at the tip of the long peninsula that falls in new york city|7|7|35|35|3.58|3.628|1.577|1.607|0.865|0.862|1.807|1.805
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1845|18.75|6|32|to celebrate the arrival of her son silvia gave a splendid supper to which she had invited all her relatives and it was a good opportunity for me to make their acquaintance|to celebrate the arrival of her son sylvia had a splendid supper to which she had all her relatives it was a good opportunity for me to meet her acquaintance|3.3646|3.2596|3.8505|3.4055|2.9619|3.4611|3.5475|3.5423|3.7343|3.9682|4.2238|4.2885|3.8093|4.2556|3.267|3.4068|3.6637|3.6965|3.816|4.067|3.8826|3.8986|3.6195|3.8425|4.1172|4.2231|3.645|4.0489|3.1968|3.3329|3.6082|3.6633|3.7171|3.9583|3.7735|3.9369|3.699|3.996|6.604|6.677|0.621|0.635|1.556|1.429|21.875|15.625|to celebrate the orion love of her son sylvia had had a splendid supper to which she had visited all her relatives and it was a good opportunity for me to make her acquaintance|to celebrate the arrival of her son sylvia had had a splendid supper to which she had visited all her relatives and it was a good opportunity for me to make her acquaintance|7|5|32|32|3.757|4.05|1.366|1.388|0.806|0.804|1.994|1.933
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_504|5.2632|1|19|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|but they have nothing to do with the interpretation of plato and in spirit are opposed to him|2.279|2.9604|3.7528|2.8201|2.755|3.4041|3.0941|3.4937|3.2171|3.0572|4.0586|3.8708|3.0479|2.9439|2.9341|2.8236|3.5768|3.4725|3.2838|3.1987|3.8697|3.8284|3.0905|3.2635|3.9687|3.9148|2.8941|3.2533|2.8468|2.9654|3.5276|3.4975|3.1559|3.4436|3.7592|3.8032|2.847|2.76|5.556|5.575|0.725|0.747|1.762|1.585|0.0|5.263|but they have nothing to do with the interpretation of plato and in spirit they are opposed to him|but they have nothing to do with the interpretation of plato and in spirit that are opposed to him|0|1|19|19|2.672|2.685|1.237|1.274|0.871|0.876|2.56|2.493
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_610|18.1818|4|22|i can distinguish the eye of the ichthyosaurus glowing like a red hot coal and as large as a man is head|i can distinguish the eye of the theosaurus glowing red hot coal and as long as a man is head|3.4496|3.2494|3.634|3.699|2.9554|3.3323|3.7527|3.9543|3.1201|3.36|3.6489|3.7834|3.4187|3.749|2.8672|3.0292|3.3418|3.4213|3.5644|3.7851|4.1052|4.2837|3.2897|3.17|3.7416|3.689|3.6442|3.4881|2.9833|2.9021|3.3975|3.3659|3.7192|3.6147|4.1336|4.2275|3.932|4.15|6.184|6.187|0.72|0.748|1.514|1.412|31.818|31.818|i can distinguish the eye of a theosaurus glowing red hot coal and as now as light as a man is head|i can distinguish the eye of a theosaurus glowing red hot coal and as now as light as a man is head|7|7|22|22|3.788|4.04|1.704|1.727|0.803|0.801|1.855|1.831
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_244|16.2162|6|37|at the edge of this box there lies a great wooden doll which so far as mutilation is concerned bears a strong resemblance to the finest greek sculpture and especially in the total loss of its nose|at the edge of the spot there lies a great wooden doll which so far as attention is concerned has a strong resemblance to the greek sculpture and especially the total loss of its nose|3.2121|3.7545|4.0691|4.1375|3.2799|3.5825|4.0047|3.6267|3.9951|3.9609|4.2614|4.2209|4.4185|4.3992|3.4224|3.4025|3.6828|3.6619|4.1431|4.1347|3.7896|3.7731|3.9886|4.1185|4.2377|4.3611|4.4546|4.5131|3.4186|3.4922|3.6706|3.7321|4.1593|4.1842|3.8378|3.8931|4.209|4.026|6.429|6.467|0.731|0.764|1.543|1.339|13.514|13.514|at the edge of this box there lies a great wooden doll which so far as inspiration is concerned is a strong resemblance to the form of greek sculpture and especially the total loss of its nose|at the edge of this box there lies a great wooden doll which so far as inspiration is concerned gives a strong resemblance to the form of greek sculpture and especially the total loss of its nose|5|5|37|37|4.299|4.157|1.552|1.59|0.906|0.907|1.958|1.967
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2265|11.1111|2|18|i am now tall and my branches spread like the others that were carried off last year 0|i am now tall and my branches like the others that were carried out last year 0|3.1283|2.9065|3.3302|3.2159|2.7163|3.1395|3.4148|3.6663|3.1273|3.1688|3.8862|3.9507|3.0315|2.9777|2.8722|2.901|3.4815|3.5177|3.27|3.2266|3.6779|3.8273|2.8511|3.1224|3.6872|3.9232|2.8028|2.9784|2.6762|2.8691|3.365|3.5023|3.0795|3.228|3.7104|3.9275|3.626|3.292|5.868|5.9|0.711|0.731|1.836|1.55|16.667|16.667|i am now tall and my branches sound like the others that were carried out last year 0 .|i am now tall and my branches sound like the others that were carrying out last year 0|3|3|18|18|3.579|3.342|1.226|1.242|0.895|0.886|2.29|2.265
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_909|14.2857|4|28|he had no occasion to delay for at the next instant a burst of cries filled the outer air and ran along the whole extent of the village|he had no occasion to talk for at the next instant a crowd of cries filled the outer air along the whole extent of the village|3.4104|3.832|4.0673|4.3313|3.3267|3.5815|4.1024|3.9428|3.9313|3.8457|4.251|4.2397|4.17|3.9614|3.3853|3.335|3.6773|3.6718|4.0243|3.9117|4.0978|4.0142|3.8168|3.7773|4.1716|4.0971|4.047|4.1285|3.3175|3.2939|3.6365|3.5974|3.9592|4.0028|4.1024|4.1057|4.214|4.342|5.726|5.707|0.703|0.731|1.477|1.447|17.857|17.857|he had no occasion to do so for at the next instant a series of cries filled the outer air along the whole extent of the village|he had no occasion to do so for at the next instant a series of cries filled the outer air along the whole extent of the village|5|5|28|28|4.327|4.384|1.723|1.763|0.818|0.817|1.95|1.994
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_378|34.7826|8|23|she spoke with a sudden energy which partook of fear and passion and flushed her thin cheek and made her languid eyes flash|she spoke with a syringe which partook a fiery passion and flushed her cheek and made her language flash|2.7481|3.2653|3.8854|3.2485|2.9669|3.481|3.4418|3.0845|3.2636|3.1789|3.8618|3.821|3.1679|3.0701|2.9657|2.9082|3.4676|3.4441|3.3802|3.3032|3.5362|3.598|3.3212|3.2924|3.9681|3.8563|3.2406|3.2783|3.0044|2.9851|3.5275|3.4644|3.4359|3.4641|3.5686|3.6924|3.52|3.403|6.064|6.086|0.648|0.679|1.587|1.544|30.435|30.435|she spoke with a sudden energy which partook of fierce compassion and flushed her through her cheek and made her language just flash|she spoke with a sudden energy which partook of fierce compassion and flushed her through her cheek and made her language just flash|7|7|23|23|3.254|3.229|1.814|1.84|0.801|0.795|1.782|1.835
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_19|16.6667|7|42|but such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey|but such was his keenness even while the wide fur of his engorged victim were sticking out at the corners of his neck his fierce red eyes once more peering downward torrent in search of fresh prey|3.7157|3.9362|4.1623|4.3507|3.3883|3.6318|4.1121|3.8896|3.8223|3.8671|4.1313|4.1517|4.1163|4.2073|3.3211|3.3477|3.6156|3.6263|3.9966|4.0432|4.0756|4.1234|3.7929|4.0674|4.1328|4.3266|4.0639|4.3688|3.3033|3.4636|3.6163|3.7153|3.9688|4.1209|4.0848|4.1294|4.039|4.189|6.027|6.049|0.722|0.744|1.521|1.377|4.762|4.762|but such was his keenness that even while the wide floats of his engorged victim were still sticking out at the corners of his beady his fierce red eyes were once more peering downward into the torrent in search of fresh prey|but such was his keenness that even while the wide floats of his engorged victim were still sticking out at the corners of his beady his fierce red eyes were once more peering downward into the torrent in search of fresh prey|2|2|42|42|4.023|4.171|1.489|1.532|0.88|0.88|2.0|2.056
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_404|30.5556|11|36|i do not know and can not say how you fine gentlemen define wickedness only as an obscure female i speak according to my lights and he is generally thought the wickedest man in this county|i do not know and can not tell you how you fine gentlemen have wickedness only if you are an obscure female i swear you according to my lights and have generally thought the wickedest in this county|2.6611|3.0473|3.9281|2.7447|2.8163|3.505|3.0252|3.2033|2.8065|3.23|3.7718|3.9409|2.6461|3.2017|2.6419|2.9392|3.4151|3.5121|2.9334|3.3871|3.6305|3.5646|2.8365|3.0031|3.7787|3.7631|2.6448|2.8947|2.6647|2.7849|3.419|3.4102|2.9364|3.1546|3.5797|3.701|4.085|3.816|6.621|6.712|0.644|0.668|1.501|1.409|22.222|22.222|i do not know and can not slay how you fine gentlemen any my wickedness only as an obscure female i speak according to my lights and have degenerately thought the wickedness in this county|i do not know and can not slay how you fine gentlemen any my wickedness only as an obscure female i speak according to my lights and have degenerately thought the wickedness in this county|8|8|36|36|3.737|3.512|1.908|1.932|0.769|0.767|1.666|1.693
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1697|23.0769|9|39|classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt that he could tell a sperm whale from a baleen whale|classifying was every time so he knew nothing well versed in a theory of classification he was poor in its practical application doubt that he could tell a sperm whale from a baleen whale|3.3067|3.9578|4.1855|4.3226|3.4007|3.6438|4.099|3.397|3.9496|4.1158|4.2519|4.3887|4.2483|4.3209|3.3961|3.4908|3.678|3.7456|4.0636|4.0987|3.8212|3.919|3.9717|4.1615|4.2442|4.4137|4.2766|4.3651|3.4088|3.5162|3.6739|3.7578|4.0773|4.1192|3.8538|3.8968|3.518|3.723|6.431|6.511|0.747|0.763|1.72|1.588|5.128|2.564|classifying was everything to him so he knew nothing else well versed in the theory of ossification he was poorly versed in its practical application i doubt that he could tell a sperm whale from a baleen whale|classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application i doubt that he could tell a sperm whale from a baleen whale|2|1|39|39|3.706|3.834|1.454|1.488|0.869|0.867|2.255|2.153
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_2068|25.0|9|36|before this travesty on the administration of law could be brought before the court of last resort and there meet with the reversal and rebuke it deserved men were imprisoned under sentences of many years duration|before this travesty administration of law could be made before the court of last resort and there met with the reverse rebuke it deserved imprisoned under sentence of many years duration|3.0379|3.7631|3.9993|4.3042|3.2846|3.544|4.0885|3.8923|3.6939|3.7539|4.2291|4.1994|3.7542|3.9193|3.2425|3.2794|3.6663|3.6512|3.7876|3.8862|3.9789|4.0601|3.4485|3.5697|4.1418|4.2167|3.4095|3.5553|3.0879|3.1641|3.6211|3.6601|3.5597|3.6492|3.93|4.005|3.438|3.53|5.83|5.77|0.733|0.767|1.711|1.515|22.222|22.222|before this travesty the administration of law could be placed before the court of last resort and there met with the reversible rebuke it deserved also imprisoned under sentence of many years duration|before this travesty the administration of law could be placed before the court of last resort and there met with the reversible rebuke it deserved also imprisoned under sentence of many years duration|8|8|36|36|3.688|3.731|1.792|1.822|0.828|0.828|2.072|2.045
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1119|13.6364|3|22|mister popham exaggerated nothing but on the contrary left much unsaid in his narrative of the family at the house of lords|mister popham expected nothing but on the contrary left much unsaid the narrative of the family at the house of lords|3.278|3.8053|4.0222|4.3706|3.3109|3.5571|4.1215|3.7742|3.8498|3.8628|4.1705|4.2132|4.2616|4.1813|3.3375|3.3451|3.6361|3.6581|4.0701|4.0298|4.0451|3.9383|3.7065|3.7836|4.0313|4.1467|4.2056|4.1215|3.2508|3.2978|3.5621|3.6237|4.0424|3.9989|4.016|3.9085|4.275|4.022|5.343|5.41|0.742|0.75|1.674|1.468|9.091|9.091|mister popham exaggerated nothing but on the contrary left much unsaid with the narrative of the family at the house of lords|mister popham exaggerated nothing but on the contrary left much unsaid with the narrative of the family at the house of lords|2|2|22|22|4.194|4.162|1.354|1.385|0.869|0.869|2.24|2.236
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_500|15.0|6|40|the fancies of the neo platonists are only interesting to us because they exhibit a phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|the fancies of the new romanists are only injuring us because they accept the phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|2.2725|2.6376|3.6244|2.4432|2.5151|3.3268|2.7365|3.2384|2.692|3.0356|3.7118|4.067|2.5481|2.7747|2.5578|2.8072|3.3788|3.5806|2.8465|3.0515|3.5242|3.6037|2.653|2.9384|3.7074|3.9963|2.5156|2.7119|2.5286|2.7391|3.3762|3.5426|2.8182|2.998|3.3559|3.4682|3.058|3.304|6.231|6.145|0.698|0.724|1.584|1.481|10.0|7.5|the fancies of the neo pro japansists are only interesting to us because they accept the phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|the fancies of the neo projapists are only interesting to us because they accept the phase of the human mind which prevailed widely in the 1st centuries of the christian era and is not wholly extinct in our own day|4|3|40|40|3.18|3.395|1.4|1.445|0.848|0.844|2.133|2.152
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_915|25.0|6|24|but hawkeye who was too much occupied with his own thoughts to note the movement continued speaking more to himself than to his companion|but hawkeye who was too much of a scribe with his own thoughts to note the matter continued speaking more to his death than to his companion|4.1249|4.0756|4.1942|4.5604|3.4682|3.6485|4.204|3.8549|4.1014|4.1372|4.312|4.3397|4.4365|4.4996|3.4827|3.5026|3.7081|3.7218|4.1511|4.1785|3.857|3.8708|4.0701|4.1849|4.2926|4.3614|4.4565|4.5618|3.4651|3.5289|3.6984|3.7324|4.16|4.2042|3.9986|4.0027|4.639|4.541|5.838|5.862|0.672|0.697|1.556|1.216|4.167|8.333|but hawkeye who was too much occupied with his own thoughts to note the moulhev continued speaking more to himself than to his companion|but hawkeye who was too much occupied with his own thoughts to note the mu jiv continued speaking more to himself than to his companion|1|2|24|24|4.662|4.625|1.247|1.35|0.889|0.888|1.98|1.973
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_526|14.6341|6|41|but when it came to be a question of lighting a scattered suburb a group of dwellings on the outskirts a remote country residence or a farm house the alternating current in all elements save its danger was and is ideal|but when it came to be acquired by lighting a scattered suburb a group of dwellings on the outskirts a remote country residence or a forest the alternating current in all elements save its density was and is ideal|3.1858|3.7027|3.8508|4.3671|3.2477|3.46|4.1193|3.733|3.8115|3.9488|4.042|4.1366|4.3082|4.4266|3.3134|3.3955|3.5668|3.6183|4.0902|4.1465|3.9388|4.0729|3.9556|3.8971|4.1402|4.1097|4.4595|4.3504|3.3995|3.3651|3.6201|3.6041|4.1614|4.1113|4.0153|4.0177|4.255|4.233|6.343|6.338|0.696|0.72|1.458|1.324|9.756|9.756|but when it came to be a question of lighting a scattered suburb a group of dwellings on the outskirts a remote country residence or a farmhouse the alternating cursant in all elements save its day was and is ideal|but when it came to be a question of lighting a scattered suburb a group of dwellings on the outskirts a remote country residence or a farmhouse the alternating cursant in all elements save its day was and is ideal|4|4|41|41|4.303|4.304|1.565|1.624|0.858|0.854|1.849|1.86
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_1797|6.8966|2|29|it is by no means always reliable almost everybody has at some time experienced the well known illusion that all that is happening now happened before at some time|it is by no means always reliable almost everybody has at some time experienced the well known illusion that everything that is happening now happens before at some time|3.4426|3.6084|3.8876|4.1275|3.1882|3.4803|3.9999|3.844|3.8051|3.7157|4.0889|3.9202|4.2054|4.2872|3.3107|3.2563|3.5931|3.5004|4.0425|4.0824|4.1393|4.2551|3.8242|3.7061|4.1086|3.9441|4.2424|4.2381|3.3221|3.2505|3.6036|3.5136|4.0607|4.0588|3.9449|4.1772|4.243|4.412|5.611|5.616|0.669|0.695|1.425|1.38|3.448|3.448|it is by no means always reliable almost everybody has at some time experienced the well known illusion that all that is happening now happens before at some time|it is by no means always reliable almost everybody has at some time experienced the well known illusion that all that is happening now happens before at some time|1|1|29|29|3.903|3.946|1.609|1.647|0.842|0.841|1.925|1.819
DiT_Anechoic_LibSp_conditional-masked-melspec_w-masked-pix=1/dit-net_dim768_depth18_heads12_dim-head64_dropout0.1_ff_mult2_T400_betaT0.02/repeat_all_freq-length=50_skip=150_cp=112000_mel_text=False_phoneme-without-space_g2p-no-nn_lm-weight=0p3_ctc-weight=0p1/w1=1_w2=0.5_asr_start=320_mask=True/sample_603|17.0732|7|41|the fireball half of it white half azure blue and the size of a 10 inch shell moved slowly about the raft but revolving on its own axis with astonishing velocity as if whipped round by the force of the whirlwind|the fireball half of a black half azure blue the size of a 10 inch shell moves slowly about the raft revolving on its own axis with astonishing velocity whipped round by the force of the whirlwind|3.3187|3.3823|3.8056|3.7241|3.0443|3.4348|3.7666|3.8666|3.4387|3.4509|3.8072|3.8275|3.8945|3.8559|3.0783|3.0883|3.4336|3.4465|3.8669|3.8484|4.0822|4.0653|3.5962|3.6371|3.9524|4.0189|4.0198|3.9931|3.1823|3.2069|3.5184|3.5547|3.9443|3.9277|4.0817|4.1136|3.737|3.928|5.846|5.861|0.773|0.797|1.705|1.562|14.634|14.634|the fireball half of a white half azure blue the size of a 10 inch shell moves slowly about the raft but revolving on its own axis of astonishing velocity whipped round by the force of the whirlwind|the fireball half of a white half azure blue the size of a 10 inch shell moves slowly about the raft but revolving on its own axis of astonishing velocity whipped round by the force of the whirlwind|6|6|41|41|3.705|3.897|1.554|1.599|0.883|0.886|2.419|2.397
